BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,Cluster
179.882212,1.0,828.0,0.0,1.0,0.0,1
49.901311,0.727273,790.65,0.0,0.75,0.333333,1
468.138723,0.545455,0.0,1478.624512,0.0,0.0,1
1197.052656,1.0,298.51,1362.13765,0.636364,0.090909,1
2632.469367,1.0,0.0,535.955512,0.0,0.0,2
24.479088,1.0,90.0,0.0,0.5,0.0,1
1391.33075,1.0,530.5,0.0,0.25,0.25,1
2748.868773,1.0,598.5,0.0,0.333333,0.333333,2
1525.273429,1.0,133.4,0.0,0.333333,0.0,1
149.345328,1.0,1424.4,0.0,1.0,1.0,0
1364.390161,1.0,786.0,0.0,0.5,0.166667,1
2274.992396,1.0,1794.82,2373.651556,1.0,1.0,0
2611.487156,1.0,0.0,2527.237714,0.0,0.0,2
11930.78446,1.0,37.03,5171.710442,0.25,0.0,2
95.843629,0.818182,1210.95,0.0,0.75,0.25,1
2518.248504,1.0,1086.17,487.263992,0.75,0.583333,0
6380.474771,1.0,4381.33,0.0,0.666667,0.416667,0
937.052256,1.0,2003.98,0.0,1.0,0.166667,1
1693.287862,1.0,90.0,432.820851,0.083333,0.083333,2
111.902733,1.0,1554.86,0.0,0.833333,0.833333,0
13.925681,0.272727,462.78,0.0,0.25,0.25,1
3003.711667,1.0,349.45,0.0,0.636364,0.0,1
13.75098,0.181818,214.38,0.0,0.083333,0.083333,1
176.478557,0.545455,600.0,0.0,0.083333,0.083333,1
2124.720599,1.0,1006.01,0.0,0.25,0.166667,2
6043.926807,1.0,0.0,538.044813,0.0,0.0,2
801.513783,1.0,1697.02,0.0,1.0,1.0,0
2791.652315,1.0,0.0,229.417213,0.0,0.0,2
1452.868602,1.0,93.34,0.0,0.333333,0.0,1
5311.500998,1.0,2339.79,5930.115233,1.0,1.0,0
58.142915,0.4,0.0,151.730077,0.0,0.0,1
1738.454303,1.0,0.0,187.666429,0.0,0.0,2
115.376754,1.0,448.15,0.0,1.0,1.0,0
1615.436077,1.0,2610.29,884.570862,0.916667,0.666667,0
111.789941,1.0,1157.94,0.0,1.0,1.0,0
11.4334,0.090909,250.0,0.0,0.083333,0.083333,1
169.019496,1.0,4769.98,0.0,1.0,0.583333,0
1016.583226,1.0,120.0,0.0,0.5,0.0,1
111.729154,0.454545,824.1,344.286557,0.166667,0.166667,1
2486.194077,1.0,2869.17,0.0,0.833333,0.5,0
2728.076143,1.0,155.32,713.751955,0.333333,0.0,2
467.220993,1.0,1110.17,814.088229,0.416667,0.083333,1
165.192464,1.0,206.32,0.0,0.833333,0.0,1
2414.43578,1.0,689.4,1156.608975,1.0,1.0,0
2432.276042,1.0,7156.11,1543.726862,0.833333,0.833333,0
1485.081634,1.0,48.22,106.224702,0.083333,0.083333,2
1723.637852,1.0,660.61,144.154129,0.75,0.416667,1
1738.802811,1.0,395.0,0.0,0.166667,0.166667,2
1912.691045,0.666667,0.0,9553.955906,0.0,0.0,2
302.142293,1.0,3612.24,0.0,1.0,1.0,0
185.725079,0.818182,456.05,0.0,0.416667,0.0,1
2269.800656,0.714286,0.0,3359.844146,0.0,0.0,2
750.070967,1.0,311.2,0.0,0.166667,0.166667,1
2287.854278,0.909091,0.0,1176.120124,0.0,0.0,2
7.817753,0.272727,170.02,0.0,0.5,0.0,1
877.603886,1.0,7786.4,0.0,1.0,0.083333,0
11642.60156,1.0,15108.47,0.0,1.0,0.5,0
2893.135916,1.0,0.0,1188.127404,0.0,0.0,2
1589.083369,1.0,0.0,1527.089071,0.0,0.0,2
2540.711001,1.0,844.38,197.620055,0.5,0.5,0
1023.124791,1.0,1537.93,247.04197,0.75,0.583333,0
3937.87556,1.0,0.0,1767.100074,0.0,0.0,2
1079.008102,1.0,0.0,1259.571764,0.0,0.0,2
2545.614986,1.0,0.0,1353.803704,0.0,0.0,2
1659.414215,1.0,324.0,2039.735576,0.166667,0.166667,2
4484.839808,1.0,591.3,1402.722044,0.75,0.0,2
335.360271,1.0,3237.47,0.0,0.75,0.75,0
8214.860286,1.0,5213.41,0.0,1.0,0.833333,0
745.72702,0.727273,137.7,0.0,0.166667,0.083333,1
302.091029,0.818182,0.0,3688.086261,0.0,0.0,2
438.550144,1.0,3647.61,0.0,1.0,1.0,0
646.745968,0.818182,0.0,889.412824,0.0,0.0,1
9266.08054,1.0,100.0,4383.296268,0.333333,0.0,2
2735.480264,0.636364,100.0,6964.780053,0.333333,0.0,2
160.530303,0.363636,299.38,836.768709,0.166667,0.166667,1
2.386716,0.454545,115.0,0.0,1.0,0.0,1
199.753857,1.0,1569.23,0.0,1.0,0.666667,0
1647.990537,1.0,127.46,0.0,0.083333,0.083333,2
1362.551313,1.0,0.0,73.99384,0.0,0.0,2
2221.252825,0.545455,0.0,6448.247202,0.0,0.0,2
101.138672,1.0,1411.82,0.0,1.0,1.0,0
19.411374,1.0,229.92,0.0,1.0,0.0,1
189.11961,1.0,429.88,0.0,1.0,0.0,1
67.86054,0.363636,295.64,0.0,0.666667,0.083333,1
1338.317684,0.909091,0.0,1961.77281,0.0,0.0,2
5099.850196,1.0,805.45,587.441992,0.833333,0.416667,0
68.222735,0.909091,537.68,0.0,0.916667,0.0,1
4028.756012,1.0,361.07,0.0,1.0,0.166667,1
9.730297,0.636364,99.24,0.0,0.583333,0.0,1
224.915345,0.545455,2330.0,0.0,0.5,0.0,1
1378.911019,1.0,0.0,454.311051,0.0,0.0,2
2017.948347,1.0,1137.55,145.93864,0.333333,0.333333,1
409.194212,0.545455,1213.23,1751.419465,0.25,0.25,1
3130.53708,1.0,428.16,688.362421,0.333333,0.333333,2
1143.409012,1.0,0.0,47.241537,0.0,0.0,2
4215.771256,1.0,0.0,7870.352952,0.0,0.0,2
54.952957,0.636364,470.12,0.0,0.333333,0.0,1
1539.46423,1.0,629.78,0.0,0.333333,0.083333,1
2589.500085,1.0,0.0,2529.709392,0.0,0.0,2
798.070226,1.0,660.02,189.780271,0.333333,0.333333,1
6877.333016,1.0,0.0,3801.1506,0.0,0.0,2
234.544023,1.0,2453.46,0.0,1.0,0.333333,0
4420.693904,1.0,0.0,3202.933702,0.0,0.0,2
5757.919072,1.0,5544.45,2722.524205,1.0,0.75,0
2341.625484,1.0,2153.83,0.0,0.916667,0.083333,1
1022.687467,1.0,409.92,177.186666,1.0,0.0,1
1497.869891,1.0,806.64,0.0,0.833333,0.75,0
115.340163,1.0,54.67,727.568806,0.166667,0.0,1
1175.749847,1.0,848.26,1032.462268,0.916667,0.083333,1
512.058666,0.818182,921.2,0.0,0.416667,0.166667,1
40.645069,1.0,636.83,0.0,0.666667,0.666667,0
12323.84536,1.0,989.32,0.0,0.090909,0.090909,2
967.177679,1.0,208.4,0.0,0.333333,0.0,1
97.453056,0.818182,334.73,19.551802,0.083333,0.083333,1
346.782576,1.0,961.12,0.0,0.333333,0.333333,1
32.228288,0.636364,73.45,0.0,0.166667,0.166667,1
39.642014,1.0,0.0,45.175571,0.0,0.0,1
1902.444082,1.0,0.0,2272.984507,0.0,0.0,2
600.777518,1.0,760.38,0.0,1.0,0.166667,1
2864.644318,0.9,135.0,4345.320169,0.5,0.2,2
4994.957253,1.0,0.0,2539.708186,0.0,0.0,2
5392.29598,1.0,0.0,4020.9308,0.0,0.0,2
1841.606048,1.0,0.0,2592.516363,0.0,0.0,2
2809.125422,1.0,65.5,0.0,0.083333,0.083333,2
1305.724538,1.0,509.88,93.018864,1.0,0.0,1
258.148852,1.0,433.2,0.0,1.0,0.0,1
162.722336,1.0,222.7,0.0,0.5,0.166667,1
4007.610043,1.0,83.0,9003.084705,0.083333,0.083333,2
11.759081,0.181818,100.94,0.0,0.166667,0.0,1
1384.008582,1.0,0.0,102.319161,0.0,0.0,2
6980.228444,1.0,4400.0,913.382295,0.333333,0.083333,2
2964.124423,1.0,118.05,157.301178,0.083333,0.0,2
78.287038,1.0,1045.76,0.0,1.0,0.083333,1
1307.937701,1.0,1280.58,0.0,0.833333,0.083333,1
27.93791,0.727273,205.92,0.0,0.666667,0.0,1
77.305919,0.727273,171.06,0.0,0.5,0.0,1
807.091888,1.0,1272.53,0.0,1.0,0.5,0
5423.576453,1.0,1672.55,2768.037239,1.0,0.083333,2
1290.524209,1.0,1518.26,39.054692,1.0,0.333333,0
34.869037,1.0,356.32,0.0,1.0,0.0,1
811.564879,1.0,558.08,0.0,0.583333,0.416667,1
1109.109473,1.0,113.0,189.801109,0.1,0.1,2
969.034643,1.0,50.85,0.0,0.166667,0.166667,1
80.167956,0.545455,1053.52,0.0,0.416667,0.416667,1
607.912561,1.0,205.84,1076.492197,0.25,0.25,1
0.0,0.0,199.73,0.0,0.454545,0.090909,1
1758.703148,1.0,3955.35,0.0,0.916667,0.916667,0
169.062888,1.0,1556.66,0.0,0.916667,0.083333,1
268.577278,0.181818,0.0,5625.798427,0.0,0.0,1
1431.670328,1.0,1020.76,0.0,1.0,0.0,1
241.097264,1.0,790.6,0.0,1.0,0.083333,1
1484.705242,1.0,2673.3,4104.024116,0.916667,0.666667,0
54.80309,0.636364,462.32,0.0,0.583333,0.0,1
1687.570137,1.0,162.04,0.0,0.25,0.083333,2
1182.045732,1.0,130.0,0.0,0.416667,0.166667,1
2304.087171,1.0,0.0,3511.369006,0.0,0.0,2
8030.872986,1.0,0.0,4904.289845,0.0,0.0,2
1.151323,0.181818,60.3,0.0,0.083333,0.083333,1
188.701762,0.454545,900.45,0.0,0.083333,0.083333,1
2136.814161,1.0,0.0,2120.653422,0.0,0.0,2
1747.858092,1.0,3048.4,119.336811,0.75,0.666667,0
2637.334329,1.0,0.0,1204.068667,0.0,0.0,2
499.437461,1.0,0.0,496.939698,0.0,0.0,2
21.32716,1.0,309.74,0.0,1.0,0.0,1
1534.294061,1.0,6508.72,0.0,1.0,0.25,0
61.954938,1.0,477.42,0.0,1.0,0.0,1
1294.324002,1.0,0.0,101.183886,0.0,0.0,2
657.831607,1.0,612.25,1422.284696,1.0,0.0,1
2708.9687,1.0,0.0,1655.456304,0.0,0.0,2
689.764098,0.818182,0.0,2289.78885,0.0,0.0,2
6329.586806,0.714286,0.0,5489.844176,0.0,0.0,2
4446.40675,1.0,0.0,245.067148,0.0,0.0,2
1173.662921,0.818182,0.0,1422.490362,0.0,0.0,2
21.881488,1.0,168.08,0.0,0.666667,0.0,1
1518.638794,0.727273,0.0,5187.029833,0.0,0.0,2
1061.439175,1.0,0.0,137.757459,0.0,0.0,2
1579.728772,1.0,0.0,124.941315,0.0,0.0,2
6.149295,0.181818,169.01,0.0,0.25,0.0,1
2848.735428,1.0,95.67,272.559361,0.083333,0.083333,2
32.215585,1.0,0.0,758.123122,0.0,0.0,2
5823.907919,1.0,0.0,3225.842654,0.0,0.0,2
978.567283,1.0,1401.54,0.0,1.0,0.0,1
1588.447753,1.0,825.96,913.94708,0.333333,0.333333,2
1530.883538,1.0,964.67,0.0,0.3,0.3,1
180.230777,0.818182,1653.91,0.0,0.75,0.666667,0
256.182628,0.181818,111.39,0.0,0.166667,0.166667,1
1794.484219,1.0,197.7,271.900257,0.25,0.25,2
1103.988247,1.0,0.0,2070.856333,0.0,0.0,2
1783.622522,1.0,0.0,99.516488,0.0,0.0,2
3560.734141,1.0,0.0,1466.123982,0.0,0.0,2
4751.340645,1.0,309.86,0.0,0.5,0.0,2
33.663794,1.0,585.6,0.0,1.0,0.0,1
124.739834,1.0,1004.3,0.0,0.916667,0.0,1
2786.494499,1.0,0.0,1547.268611,0.0,0.0,2
6538.064926,1.0,1554.42,1329.288028,1.0,0.166667,2
4360.032452,1.0,0.0,655.669266,0.0,0.0,2
1013.23312,0.909091,0.0,603.491005,0.0,0.0,2
7215.745096,1.0,0.0,3682.382663,0.0,0.0,2
2320.402196,1.0,436.0,3298.084294,0.5,0.0,2
8791.161142,1.0,0.0,3706.755143,0.0,0.0,2
22.720976,0.545455,853.75,0.0,0.583333,0.166667,1
1083.787792,1.0,110.0,342.027342,0.083333,0.083333,2
3.744802,0.272727,154.5,0.0,0.083333,0.083333,1
5968.583246,1.0,22381.97,0.0,1.0,1.0,0
2249.367093,1.0,902.43,0.0,0.5,0.5,0
326.648686,1.0,1086.16,0.0,1.0,0.166667,1
3481.400783,1.0,188.0,2747.982493,0.166667,0.166667,2
2237.238086,1.0,120.0,0.0,0.125,0.125,2
1611.720259,1.0,955.59,0.0,0.916667,0.916667,0
3294.951011,1.0,2923.07,3801.850865,1.0,0.916667,0
1436.783799,1.0,258.86,143.228646,0.666667,0.083333,1
78.44322,1.0,1367.73,0.0,1.0,0.0,1
3586.66025,1.0,342.0,5409.095889,0.333333,0.166667,2
1119.464067,1.0,0.0,748.241727,0.0,0.0,2
190.872836,0.545455,3011.36,0.0,0.5,0.0,1
4881.395564,0.909091,849.78,0.0,0.454545,0.454545,2
891.111576,0.909091,698.99,1208.994937,0.545455,0.0,1
124.732546,0.818182,301.07,0.0,0.083333,0.083333,1
1820.216623,1.0,4877.66,0.0,1.0,1.0,0
212.080181,1.0,618.0,0.0,0.5,0.083333,1
2135.406047,1.0,1600.09,78.600122,0.833333,0.666667,0
523.329585,1.0,5819.46,0.0,1.0,1.0,0
2655.715643,1.0,0.0,2179.449214,0.0,0.0,2
17.415068,0.727273,147.7,0.0,0.666667,0.0,1
347.577293,0.857143,26.8,470.846474,0.142857,0.142857,1
2201.533726,1.0,0.0,2719.782919,0.0,0.0,2
169.850339,1.0,1693.03,0.0,1.0,0.083333,1
1584.358415,1.0,0.0,440.692946,0.0,0.0,2
5030.927831,1.0,99.0,2999.769235,0.166667,0.166667,2
982.165343,1.0,435.72,0.0,0.5,0.083333,1
233.376877,1.0,1178.12,0.0,1.0,0.25,1
1201.149593,1.0,851.21,0.0,0.833333,0.25,1
36.607995,0.545455,224.4,0.0,0.166667,0.166667,1
2380.291402,1.0,1433.2,254.450638,0.666667,0.416667,0
198.377577,0.636364,0.0,3882.683613,0.0,0.0,2
27.585915,0.090909,0.0,1209.369868,0.0,0.0,1
1369.969909,1.0,1770.0,460.484164,0.166667,0.166667,2
100.037595,1.0,414.48,0.0,1.0,0.0,1
1412.593167,1.0,1278.5,0.0,0.166667,0.166667,2
3473.463277,1.0,1182.95,0.0,1.0,0.583333,0
411.894578,1.0,2948.1,0.0,0.916667,0.916667,0
3380.990237,1.0,984.31,508.157584,1.0,1.0,0
381.959463,0.545455,1013.6,476.74727,0.166667,0.166667,1
449.456201,1.0,3597.02,0.0,1.0,1.0,0
1134.830372,1.0,833.98,0.0,1.0,1.0,0
1358.798385,1.0,0.0,174.369769,0.0,0.0,2
177.550964,1.0,2188.88,0.0,1.0,0.166667,1
1310.839573,1.0,646.28,2350.427153,0.666667,0.333333,1
1088.568358,1.0,436.8,0.0,1.0,0.166667,1
341.233281,1.0,277.06,0.0,0.583333,0.0,1
1289.327381,1.0,892.0,0.0,0.583333,0.25,1
597.297664,0.636364,689.67,73.693002,0.666667,0.25,1
894.081947,1.0,1901.71,206.61878,0.666667,0.666667,0
1492.035204,1.0,2429.23,0.0,1.0,0.166667,1
112.514659,0.6,459.51,0.0,0.5,0.2,1
795.401963,1.0,3408.01,0.0,0.916667,0.916667,0
1987.474619,1.0,2254.03,988.51815,0.75,0.416667,0
6995.3025,1.0,999.77,6507.113368,0.75,0.0,2
72.518075,1.0,525.0,0.0,1.0,0.0,1
541.61305,1.0,554.79,468.601675,0.916667,0.916667,0
1919.443036,1.0,0.0,5427.830151,0.0,0.0,2
60.837925,1.0,387.42,0.0,0.916667,0.0,1
33.954525,0.454545,158.0,0.0,0.333333,0.0,1
491.91535,1.0,4527.64,0.0,1.0,1.0,0
733.988674,1.0,83.47,0.0,0.083333,0.083333,1
5606.778018,1.0,283.88,3637.857309,0.416667,0.166667,2
408.310297,1.0,0.0,777.912775,0.0,0.0,2
580.649334,0.636364,0.0,1133.582799,0.0,0.0,1
2709.099711,1.0,354.92,340.821615,0.25,0.25,2
3821.413393,1.0,197.0,3926.684678,0.833333,0.083333,2
1224.95436,1.0,0.0,292.385578,0.0,0.0,2
3846.74253,1.0,0.0,1932.460679,0.0,0.0,2
5500.316126,1.0,0.0,4930.998256,0.0,0.0,2
364.516232,1.0,0.0,720.251306,0.0,0.0,2
688.993252,1.0,803.57,0.0,1.0,0.0,1
3781.053716,1.0,764.19,279.13821,0.666667,0.0,2
1394.445085,1.0,0.0,279.693602,0.0,0.0,2
117.205812,0.818182,215.0,0.0,0.083333,0.083333,1
4373.439331,0.888889,1959.04,5124.126997,0.666667,0.444444,2
2931.237524,1.0,150.0,1434.135353,0.083333,0.083333,2
310.666963,1.0,881.87,0.0,0.545455,0.363636,1
970.120944,1.0,120.0,394.626936,0.083333,0.083333,2
931.144615,0.666667,1864.5,148.542419,0.333333,0.333333,1
1484.996584,1.0,170.0,0.0,0.416667,0.416667,1
1967.931753,1.0,1344.85,2509.019799,0.416667,0.416667,2
74.653975,0.818182,603.6,0.0,0.666667,0.25,1
84.783684,1.0,203.6,0.0,0.666667,0.0,1
668.742738,1.0,951.97,0.0,0.666667,0.083333,1
3790.510114,1.0,2626.06,0.0,1.0,1.0,0
58.241599,1.0,792.35,0.0,1.0,0.0,1
226.804333,1.0,669.19,0.0,1.0,1.0,0
216.595085,1.0,270.21,232.881575,1.0,1.0,0
1552.53528,1.0,2072.43,0.0,0.833333,0.5,0
1131.445959,1.0,0.0,1498.390707,0.0,0.0,2
1048.403657,1.0,652.24,0.0,0.583333,0.583333,0
460.956973,1.0,145.28,1404.503073,0.833333,0.25,1
5873.201628,1.0,146.68,2206.510074,0.25,0.083333,2
281.349361,1.0,473.34,0.0,0.833333,0.0,1
1207.886609,1.0,143.0,1358.395174,0.166667,0.0,2
9.12851,0.181818,80.06,0.0,0.083333,0.083333,1
929.473356,1.0,0.0,1335.247069,0.0,0.0,2
907.120507,0.363636,98.0,2683.566903,0.333333,0.0,1
744.112849,1.0,1628.08,0.0,1.0,0.666667,0
0.0,0.0,63.3,0.0,0.25,0.0,1
1499.324936,1.0,0.0,18.123413,0.0,0.0,2
89.229937,0.909091,830.0,0.0,0.583333,0.0,1
1057.142919,1.0,789.96,0.0,1.0,1.0,0
2160.127684,1.0,353.22,185.02165,0.916667,0.166667,1
740.231763,1.0,150.0,0.0,0.083333,0.083333,1
666.314773,0.545455,0.0,1435.898249,0.0,0.0,1
1293.044047,1.0,0.0,1425.748356,0.0,0.0,2
1360.795674,1.0,0.0,462.861443,0.0,0.0,2
13.362018,0.363636,119.46,0.0,0.25,0.166667,1
2878.715983,1.0,909.16,2600.803827,0.75,0.25,2
1792.255588,1.0,582.85,0.0,0.833333,0.416667,0
1939.822738,0.909091,1130.25,1811.549006,0.583333,0.583333,0
2939.047848,1.0,749.0,7130.160309,0.583333,0.166667,2
888.023397,0.909091,0.0,252.318137,0.0,0.0,2
13.959639,0.636364,149.88,0.0,0.583333,0.083333,1
4413.461158,1.0,55.12,0.0,0.083333,0.083333,2
2900.59088,1.0,588.48,0.0,0.166667,0.166667,2
2600.500163,1.0,1301.9,0.0,0.833333,0.666667,0
4075.540208,1.0,0.0,3502.346314,0.0,0.0,2
791.117673,1.0,854.2,0.0,0.25,0.25,1
950.31308,1.0,1022.84,0.0,0.166667,0.166667,1
3.64248,0.272727,71.65,0.0,0.166667,0.0,1
6773.941979,1.0,14215.0,464.795495,0.583333,0.583333,0
906.830419,1.0,129.0,2168.295882,0.083333,0.083333,2
1705.435895,0.666667,0.0,3719.359585,0.0,0.0,2
2311.164692,1.0,318.85,3541.752608,0.75,0.0,2
2262.825216,0.727273,221.2,0.0,0.166667,0.166667,1
380.351858,0.909091,1216.21,145.058195,0.166667,0.166667,1
3218.51979,1.0,0.0,1335.303813,0.0,0.0,2
2089.451704,1.0,1256.49,1381.853089,0.666667,0.583333,0
103.611789,1.0,960.24,0.0,1.0,0.0,1
1589.141901,1.0,0.0,1387.07837,0.0,0.0,2
6369.895861,1.0,335.68,2607.530791,0.666667,0.0,2
4028.315428,1.0,0.0,275.691831,0.0,0.0,2
725.529062,1.0,8754.59,0.0,1.0,1.0,0
1766.619204,1.0,261.12,958.092503,0.5,0.416667,1
1935.116931,0.727273,0.0,4195.104578,0.0,0.0,2
1487.517111,1.0,614.53,0.0,0.666667,0.333333,1
4037.543707,1.0,1005.72,6203.612318,0.833333,0.25,2
7.954284,0.272727,56.0,0.0,0.083333,0.083333,1
147.193451,1.0,2863.92,0.0,1.0,0.0,1
1125.539048,1.0,645.96,1214.196152,1.0,0.166667,1
1950.956894,0.833333,0.0,2844.307484,0.0,0.0,2
972.283554,0.363636,0.0,3210.308898,0.0,0.0,1
5931.699858,1.0,218.0,2527.492866,0.083333,0.083333,2
1956.708852,1.0,1351.68,94.976442,0.833333,0.416667,0
1384.792038,1.0,133.34,0.0,0.333333,0.0,1
7857.659056,1.0,1760.55,7418.467899,1.0,0.083333,2
0.0,0.0,70.65,0.0,0.083333,0.083333,1
5211.684904,1.0,0.0,2994.309677,0.0,0.0,2
1832.096639,1.0,1560.21,1862.018701,1.0,0.166667,1
607.20006,1.0,549.08,67.423321,1.0,0.333333,1
9753.114706,1.0,10199.63,113.120409,1.0,0.916667,0
66.163293,0.909091,259.32,0.0,1.0,0.0,1
859.588282,0.909091,48.16,9139.119365,0.166667,0.166667,2
44.081566,1.0,503.25,0.0,0.916667,0.0,1
3776.150532,1.0,0.0,3335.783756,0.0,0.0,2
99.527723,0.818182,1059.59,0.0,0.666667,0.666667,0
2972.931391,1.0,60.54,988.385871,0.25,0.0,2
1941.315169,1.0,262.08,0.0,1.0,0.0,1
2852.354665,1.0,424.84,0.0,0.416667,0.416667,2
432.058764,1.0,817.62,0.0,0.916667,0.25,1
240.814517,0.181818,59.0,196.906234,0.083333,0.083333,1
978.091862,1.0,550.53,0.0,1.0,0.0,1
7387.803893,1.0,208.0,6728.679523,0.25,0.25,2
1454.188994,1.0,70.0,296.081137,0.083333,0.083333,2
21.968945,0.454545,335.0,0.0,0.416667,0.0,1
56.091512,0.818182,405.0,0.0,0.75,0.0,1
5920.486917,1.0,899.8,1694.266621,1.0,0.0,2
216.702671,1.0,2205.51,0.0,1.0,1.0,0
9629.808851,1.0,0.0,4372.393835,0.0,0.0,2
870.774939,1.0,169.03,432.747965,0.666667,0.083333,1
867.244416,1.0,804.18,0.0,0.416667,0.0,1
429.887213,1.0,898.34,0.0,0.416667,0.25,1
1884.252524,1.0,1358.88,0.0,1.0,0.166667,1
1801.045046,1.0,1684.29,0.0,1.0,0.916667,0
464.445178,1.0,436.3,0.0,0.5,0.0,1
1876.290248,1.0,63.62,0.0,0.083333,0.083333,2
1471.557317,1.0,577.58,529.067202,1.0,0.0,1
410.021801,0.636364,1438.76,0.0,0.583333,0.5,1
292.688812,1.0,2815.82,0.0,1.0,1.0,0
5176.531297,1.0,67.84,2665.236381,0.083333,0.083333,2
7776.4369,1.0,107.33,3404.231913,0.083333,0.083333,2
1562.698176,1.0,354.04,0.0,0.916667,0.916667,0
7682.12519,1.0,663.0,5515.966342,0.083333,0.083333,2
2251.631886,1.0,3727.77,0.0,1.0,0.083333,0
2783.614341,1.0,1725.05,1004.424902,0.916667,0.333333,0
2392.332606,1.0,2556.32,4091.326388,0.583333,0.5,0
4418.554352,1.0,960.0,958.069623,1.0,0.0,2
226.35396,0.909091,2455.75,0.0,0.75,0.666667,0
148.7321,1.0,532.66,0.0,0.416667,0.166667,1
793.005227,1.0,4.99,0.0,0.083333,0.083333,2
960.221148,0.727273,0.0,1357.652469,0.0,0.0,2
2011.929899,1.0,208.5,0.0,0.25,0.0,2
7293.108794,1.0,0.0,1877.531533,0.0,0.0,2
1033.41108,1.0,1020.3,180.93905,0.25,0.25,1
1375.427868,1.0,0.0,1658.888269,0.0,0.0,2
0.683939,0.181818,17.7,0.0,0.083333,0.083333,1
1328.569532,1.0,140.0,0.0,0.083333,0.083333,2
87.931814,0.909091,617.5,0.0,0.833333,0.0,1
8897.437228,1.0,3710.57,588.051695,1.0,0.083333,0
140.120632,1.0,644.16,0.0,0.916667,0.0,1
488.00991,1.0,102.98,0.0,0.166667,0.0,1
3356.816523,1.0,0.0,1831.109653,0.0,0.0,2
2.796865,0.272727,170.92,0.0,0.583333,0.583333,1
2453.444449,1.0,622.16,0.0,0.666667,0.0,1
2146.005518,0.909091,469.83,0.0,0.818182,0.818182,0
4504.79334,1.0,0.0,4707.988554,0.0,0.0,2
1406.388339,1.0,542.7,305.496366,0.333333,0.333333,1
4013.183067,1.0,2591.77,1437.475493,1.0,0.75,0
11631.32337,1.0,14686.1,3422.724703,1.0,0.0,0
1839.93046,1.0,26.12,158.971239,0.083333,0.083333,2
845.307601,0.181818,0.0,5452.074197,0.0,0.0,2
1202.869845,1.0,0.0,1408.583789,0.0,0.0,2
1076.586375,1.0,2204.54,0.0,1.0,0.166667,1
1593.619532,1.0,0.0,209.211041,0.0,0.0,2
0.0,0.0,61.21,0.0,0.083333,0.083333,1
22.242824,1.0,236.28,0.0,0.833333,0.833333,0
132.993735,0.454545,1383.67,0.0,0.416667,0.333333,1
5438.546318,1.0,287.43,1661.975726,0.75,0.0,2
666.123984,1.0,1999.7,0.0,0.916667,0.25,1
1862.269621,0.909091,0.0,2934.816408,0.0,0.0,2
3616.001088,1.0,365.0,377.340385,0.166667,0.166667,2
1763.755481,1.0,2233.3,0.0,0.083333,0.083333,2
452.094148,1.0,5073.53,0.0,1.0,1.0,0
64.162396,1.0,541.6,0.0,0.833333,0.0,1
9342.15857,1.0,0.0,3666.845105,0.0,0.0,2
2267.245868,1.0,0.0,2577.952598,0.0,0.0,2
1461.259621,1.0,178.67,0.0,0.5,0.0,1
844.837833,1.0,2196.38,2716.83907,1.0,1.0,0
1402.44598,1.0,0.0,109.398095,0.0,0.0,2
1838.159648,1.0,0.0,713.245337,0.0,0.0,2
333.810017,1.0,4678.63,0.0,1.0,1.0,0
4526.591303,1.0,1806.5,4354.491196,0.5,0.416667,2
74.0153,1.0,546.7,0.0,0.833333,0.0,1
88.492683,0.727273,0.0,438.517219,0.0,0.0,1
1508.80711,1.0,372.16,1172.467897,0.416667,0.25,2
3.925627,0.454545,17.8,0.0,0.083333,0.083333,1
65.207898,0.454545,350.0,0.0,0.083333,0.083333,1
10871.08518,1.0,0.0,4822.559803,0.0,0.0,2
1845.113513,1.0,258.9,251.188184,0.166667,0.166667,2
4432.514906,1.0,1543.75,2188.478475,0.75,0.75,0
1133.652007,1.0,34.83,0.0,0.166667,0.166667,1
1054.466688,1.0,142.8,0.0,0.166667,0.166667,1
449.123098,1.0,65.0,354.816958,0.090909,0.090909,1
1760.407415,1.0,0.0,364.974098,0.0,0.0,2
2308.191918,1.0,47.8,0.0,0.083333,0.0,2
2007.080218,1.0,75.0,1270.19897,0.25,0.0,2
6045.192228,1.0,0.0,2628.993114,0.0,0.0,2
4393.939007,1.0,417.08,2126.961648,0.25,0.25,2
969.346477,0.545455,0.0,7217.705353,0.0,0.0,2
784.897871,1.0,0.0,312.283682,0.0,0.0,2
509.900317,0.363636,21.0,0.0,0.083333,0.0,1
124.561589,0.636364,1674.16,0.0,0.583333,0.583333,1
175.930384,0.333333,264.98,1556.629433,0.222222,0.0,1
250.493739,1.0,500.67,0.0,0.166667,0.166667,1
1735.137321,1.0,1879.92,934.051432,0.454545,0.454545,0
89.708187,1.0,1808.6,450.417925,0.916667,0.916667,0
1954.920348,1.0,1016.34,0.0,0.333333,0.333333,1
81.860834,0.909091,710.09,0.0,0.583333,0.166667,1
165.544411,0.818182,468.6,18.126683,1.0,0.25,1
935.778608,1.0,645.83,2607.507856,0.583333,0.583333,0
1574.330411,1.0,869.26,0.0,0.75,0.0,1
833.62924,1.0,1171.28,0.0,1.0,1.0,0
